country,cntry,imptrad,ipgdtim,basinc,Rel-Nonrel,Nonrel-Rel,a_div_rel,a_div_nonrel
1839.0,AT,2.0,5.0,2.0,0.2857142857142857,0.7142857142857143,-0.09523809523809525,-0.23809523809523814
1842.0,AT,4.0,1.0,2.0,0.8,0.2,-0.2666666666666667,-0.06666666666666668
1844.0,AT,5.0,2.0,2.0,0.7142857142857143,0.2857142857142857,-0.23809523809523814,-0.09523809523809525
1851.0,AT,2.0,5.0,2.0,0.2857142857142857,0.7142857142857143,-0.09523809523809525,-0.23809523809523814
1852.0,AT,1.0,1.0,3.0,0.5,0.5,0.16666666666666663,0.16666666666666663
1854.0,AT,1.0,2.0,1.0,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-0.6666666666666666
1856.0,AT,3.0,4.0,2.0,0.42857142857142855,0.5714285714285714,-0.14285714285714288,-0.1904761904761905
1857.0,AT,3.0,3.0,3.0,0.5,0.5,0.16666666666666663,0.16666666666666663
1860.0,AT,1.0,1.0,4.0,0.5,0.5,0.5,0.5
1861.0,AT,4.0,1.0,2.0,0.8,0.2,-0.2666666666666667,-0.06666666666666668
1864.0,AT,2.0,2.0,3.0,0.5,0.5,0.16666666666666663,0.16666666666666663
1865.0,AT,3.0,3.0,1.0,0.5,0.5,-0.5,-0.5
1868.0,AT,1.0,1.0,3.0,0.5,0.5,0.16666666666666663,0.16666666666666663
1869.0,AT,4.0,1.0,3.0,0.8,0.2,0.2666666666666666,0.06666666666666665
1870.0,AT,1.0,1.0,1.0,0.5,0.5,-0.5,-0.5
1871.0,AT,3.0,2.0,3.0,0.6,0.4,0.19999999999999996,0.1333333333333333
1872.0,AT,2.0,2.0,4.0,0.5,0.5,0.5,0.5
1874.0,AT,3.0,3.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
1875.0,AT,2.0,3.0,2.0,0.4,0.6,-0.13333333333333336,-0.2
1876.0,AT,3.0,4.0,3.0,0.42857142857142855,0.5714285714285714,0.14285714285714282,0.1904761904761904
1877.0,AT,1.0,3.0,3.0,0.25,0.75,0.08333333333333331,0.24999999999999994
1878.0,AT,3.0,4.0,3.0,0.42857142857142855,0.5714285714285714,0.14285714285714282,0.1904761904761904
1879.0,AT,3.0,3.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
1880.0,AT,3.0,3.0,3.0,0.5,0.5,0.16666666666666663,0.16666666666666663
1881.0,AT,2.0,3.0,3.0,0.4,0.6,0.1333333333333333,0.19999999999999996
1882.0,AT,2.0,5.0,1.0,0.2857142857142857,0.7142857142857143,-0.2857142857142857,-0.7142857142857143
1884.0,AT,1.0,1.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
1885.0,AT,1.0,3.0,4.0,0.25,0.75,0.25,0.75
1886.0,AT,4.0,1.0,3.0,0.8,0.2,0.2666666666666666,0.06666666666666665
1890.0,AT,5.0,3.0,3.0,0.625,0.375,0.2083333333333333,0.12499999999999997
1891.0,AT,2.0,1.0,1.0,0.6666666666666666,0.3333333333333333,-0.6666666666666666,-0.3333333333333333
1893.0,AT,1.0,3.0,2.0,0.25,0.75,-0.08333333333333334,-0.25
1895.0,AT,2.0,3.0,3.0,0.4,0.6,0.1333333333333333,0.19999999999999996
1896.0,AT,1.0,4.0,3.0,0.2,0.8,0.06666666666666665,0.2666666666666666
1897.0,AT,2.0,3.0,3.0,0.4,0.6,0.1333333333333333,0.19999999999999996
1899.0,AT,3.0,2.0,3.0,0.6,0.4,0.19999999999999996,0.1333333333333333
1903.0,AT,5.0,1.0,3.0,0.8333333333333334,0.16666666666666666,0.27777777777777773,0.05555555555555554
1908.0,AT,4.0,3.0,2.0,0.5714285714285714,0.42857142857142855,-0.1904761904761905,-0.14285714285714288
1911.0,AT,3.0,1.0,1.0,0.75,0.25,-0.75,-0.25
1912.0,AT,3.0,3.0,3.0,0.5,0.5,0.16666666666666663,0.16666666666666663
1913.0,AT,5.0,2.0,3.0,0.7142857142857143,0.2857142857142857,0.23809523809523805,0.0952380952380952
1916.0,AT,1.0,1.0,3.0,0.5,0.5,0.16666666666666663,0.16666666666666663
1917.0,AT,1.0,3.0,2.0,0.25,0.75,-0.08333333333333334,-0.25
1918.0,AT,5.0,2.0,3.0,0.7142857142857143,0.2857142857142857,0.23809523809523805,0.0952380952380952
1919.0,AT,2.0,3.0,2.0,0.4,0.6,-0.13333333333333336,-0.2
1920.0,AT,2.0,1.0,3.0,0.6666666666666666,0.3333333333333333,0.22222222222222215,0.11111111111111108
1922.0,AT,2.0,2.0,3.0,0.5,0.5,0.16666666666666663,0.16666666666666663
1923.0,AT,4.0,3.0,1.0,0.5714285714285714,0.42857142857142855,-0.5714285714285714,-0.42857142857142855
1924.0,AT,2.0,2.0,3.0,0.5,0.5,0.16666666666666663,0.16666666666666663
1925.0,AT,3.0,2.0,2.0,0.6,0.4,-0.2,-0.13333333333333336
1926.0,AT,1.0,3.0,2.0,0.25,0.75,-0.08333333333333334,-0.25
1928.0,AT,1.0,2.0,2.0,0.3333333333333333,0.6666666666666666,-0.11111111111111112,-0.22222222222222224
1929.0,AT,4.0,2.0,3.0,0.6666666666666666,0.3333333333333333,0.22222222222222215,0.11111111111111108
1933.0,AT,5.0,3.0,1.0,0.625,0.375,-0.625,-0.375
1936.0,AT,2.0,2.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
1937.0,AT,1.0,4.0,3.0,0.2,0.8,0.06666666666666665,0.2666666666666666
1938.0,AT,6.0,4.0,1.0,0.6,0.4,-0.6,-0.4
1939.0,AT,2.0,1.0,1.0,0.6666666666666666,0.3333333333333333,-0.6666666666666666,-0.3333333333333333
1940.0,AT,3.0,4.0,2.0,0.42857142857142855,0.5714285714285714,-0.14285714285714288,-0.1904761904761905
1942.0,AT,1.0,2.0,2.0,0.3333333333333333,0.6666666666666666,-0.11111111111111112,-0.22222222222222224
1945.0,AT,4.0,3.0,4.0,0.5714285714285714,0.42857142857142855,0.5714285714285714,0.42857142857142855
1947.0,AT,1.0,5.0,3.0,0.16666666666666666,0.8333333333333334,0.05555555555555554,0.27777777777777773
1950.0,AT,5.0,3.0,3.0,0.625,0.375,0.2083333333333333,0.12499999999999997
1951.0,AT,2.0,4.0,2.0,0.3333333333333333,0.6666666666666666,-0.11111111111111112,-0.22222222222222224
1952.0,AT,2.0,4.0,4.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666
1954.0,AT,2.0,1.0,3.0,0.6666666666666666,0.3333333333333333,0.22222222222222215,0.11111111111111108
1956.0,AT,1.0,4.0,3.0,0.2,0.8,0.06666666666666665,0.2666666666666666
1957.0,AT,5.0,1.0,2.0,0.8333333333333334,0.16666666666666666,-0.27777777777777785,-0.05555555555555556
1959.0,AT,3.0,5.0,1.0,0.375,0.625,-0.375,-0.625
1963.0,AT,3.0,3.0,3.0,0.5,0.5,0.16666666666666663,0.16666666666666663
1964.0,AT,2.0,3.0,3.0,0.4,0.6,0.1333333333333333,0.19999999999999996
1966.0,AT,3.0,4.0,3.0,0.42857142857142855,0.5714285714285714,0.14285714285714282,0.1904761904761904
1968.0,AT,2.0,3.0,3.0,0.4,0.6,0.1333333333333333,0.19999999999999996
1969.0,AT,2.0,2.0,3.0,0.5,0.5,0.16666666666666663,0.16666666666666663
1971.0,AT,4.0,5.0,4.0,0.4444444444444444,0.5555555555555556,0.4444444444444444,0.5555555555555556
1974.0,AT,5.0,4.0,1.0,0.5555555555555556,0.4444444444444444,-0.5555555555555556,-0.4444444444444444
1975.0,AT,5.0,2.0,1.0,0.7142857142857143,0.2857142857142857,-0.7142857142857143,-0.2857142857142857
1976.0,AT,1.0,3.0,3.0,0.25,0.75,0.08333333333333331,0.24999999999999994
1979.0,AT,5.0,2.0,1.0,0.7142857142857143,0.2857142857142857,-0.7142857142857143,-0.2857142857142857
1981.0,AT,4.0,3.0,3.0,0.5714285714285714,0.42857142857142855,0.1904761904761904,0.14285714285714282
1984.0,AT,1.0,3.0,2.0,0.25,0.75,-0.08333333333333334,-0.25
1986.0,AT,3.0,3.0,3.0,0.5,0.5,0.16666666666666663,0.16666666666666663
1987.0,AT,2.0,4.0,2.0,0.3333333333333333,0.6666666666666666,-0.11111111111111112,-0.22222222222222224
1988.0,AT,4.0,1.0,2.0,0.8,0.2,-0.2666666666666667,-0.06666666666666668
1989.0,AT,3.0,3.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
1990.0,AT,4.0,3.0,3.0,0.5714285714285714,0.42857142857142855,0.1904761904761904,0.14285714285714282
1992.0,AT,3.0,3.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
1993.0,AT,3.0,2.0,2.0,0.6,0.4,-0.2,-0.13333333333333336
1994.0,AT,2.0,3.0,2.0,0.4,0.6,-0.13333333333333336,-0.2
1995.0,AT,2.0,3.0,3.0,0.4,0.6,0.1333333333333333,0.19999999999999996
1998.0,AT,2.0,4.0,1.0,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-0.6666666666666666
1999.0,AT,4.0,3.0,3.0,0.5714285714285714,0.42857142857142855,0.1904761904761904,0.14285714285714282
2000.0,AT,3.0,1.0,1.0,0.75,0.25,-0.75,-0.25
2001.0,AT,2.0,1.0,2.0,0.6666666666666666,0.3333333333333333,-0.22222222222222224,-0.11111111111111112
2004.0,AT,2.0,2.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
2008.0,AT,5.0,4.0,2.0,0.5555555555555556,0.4444444444444444,-0.1851851851851852,-0.14814814814814817
2009.0,AT,4.0,4.0,4.0,0.5,0.5,0.5,0.5
2016.0,AT,1.0,5.0,2.0,0.16666666666666666,0.8333333333333334,-0.05555555555555556,-0.27777777777777785
2018.0,AT,1.0,4.0,2.0,0.2,0.8,-0.06666666666666668,-0.2666666666666667
2019.0,AT,1.0,3.0,2.0,0.25,0.75,-0.08333333333333334,-0.25
2020.0,AT,2.0,1.0,1.0,0.6666666666666666,0.3333333333333333,-0.6666666666666666,-0.3333333333333333
2021.0,AT,4.0,3.0,4.0,0.5714285714285714,0.42857142857142855,0.5714285714285714,0.42857142857142855
2022.0,AT,3.0,1.0,3.0,0.75,0.25,0.24999999999999994,0.08333333333333331
2024.0,AT,3.0,2.0,1.0,0.6,0.4,-0.6,-0.4
2027.0,AT,2.0,2.0,4.0,0.5,0.5,0.5,0.5
2031.0,AT,4.0,4.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
2034.0,AT,4.0,2.0,1.0,0.6666666666666666,0.3333333333333333,-0.6666666666666666,-0.3333333333333333
2035.0,AT,5.0,1.0,4.0,0.8333333333333334,0.16666666666666666,0.8333333333333334,0.16666666666666666
2037.0,AT,3.0,3.0,3.0,0.5,0.5,0.16666666666666663,0.16666666666666663
2039.0,AT,5.0,1.0,2.0,0.8333333333333334,0.16666666666666666,-0.27777777777777785,-0.05555555555555556
2040.0,AT,3.0,2.0,1.0,0.6,0.4,-0.6,-0.4
2042.0,AT,3.0,3.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
2044.0,AT,4.0,3.0,2.0,0.5714285714285714,0.42857142857142855,-0.1904761904761905,-0.14285714285714288
2049.0,AT,2.0,2.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
2051.0,AT,3.0,3.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
2053.0,AT,3.0,2.0,2.0,0.6,0.4,-0.2,-0.13333333333333336
2054.0,AT,3.0,3.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
2055.0,AT,1.0,1.0,4.0,0.5,0.5,0.5,0.5
2057.0,AT,6.0,2.0,1.0,0.75,0.25,-0.75,-0.25
2059.0,AT,1.0,1.0,3.0,0.5,0.5,0.16666666666666663,0.16666666666666663
2062.0,AT,5.0,3.0,3.0,0.625,0.375,0.2083333333333333,0.12499999999999997
2064.0,AT,2.0,2.0,1.0,0.5,0.5,-0.5,-0.5
2065.0,AT,1.0,1.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
2067.0,AT,3.0,4.0,2.0,0.42857142857142855,0.5714285714285714,-0.14285714285714288,-0.1904761904761905
2068.0,AT,2.0,3.0,3.0,0.4,0.6,0.1333333333333333,0.19999999999999996
2069.0,AT,5.0,2.0,4.0,0.7142857142857143,0.2857142857142857,0.7142857142857143,0.2857142857142857
2071.0,AT,3.0,3.0,3.0,0.5,0.5,0.16666666666666663,0.16666666666666663
2072.0,AT,2.0,2.0,4.0,0.5,0.5,0.5,0.5
2074.0,AT,3.0,3.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
2079.0,AT,2.0,4.0,3.0,0.3333333333333333,0.6666666666666666,0.11111111111111108,0.22222222222222215
2083.0,AT,3.0,1.0,4.0,0.75,0.25,0.75,0.25
2084.0,AT,2.0,4.0,2.0,0.3333333333333333,0.6666666666666666,-0.11111111111111112,-0.22222222222222224
2086.0,AT,3.0,2.0,2.0,0.6,0.4,-0.2,-0.13333333333333336
2093.0,AT,3.0,3.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
2094.0,AT,1.0,3.0,3.0,0.25,0.75,0.08333333333333331,0.24999999999999994
2095.0,AT,1.0,2.0,3.0,0.3333333333333333,0.6666666666666666,0.11111111111111108,0.22222222222222215
2096.0,AT,3.0,3.0,3.0,0.5,0.5,0.16666666666666663,0.16666666666666663
2097.0,AT,3.0,1.0,1.0,0.75,0.25,-0.75,-0.25
2099.0,AT,1.0,6.0,3.0,0.14285714285714285,0.8571428571428571,0.0476190476190476,0.28571428571428564
2100.0,AT,1.0,2.0,3.0,0.3333333333333333,0.6666666666666666,0.11111111111111108,0.22222222222222215
2102.0,AT,4.0,3.0,2.0,0.5714285714285714,0.42857142857142855,-0.1904761904761905,-0.14285714285714288
2104.0,AT,1.0,2.0,3.0,0.3333333333333333,0.6666666666666666,0.11111111111111108,0.22222222222222215
2109.0,AT,2.0,2.0,3.0,0.5,0.5,0.16666666666666663,0.16666666666666663
2112.0,AT,2.0,3.0,2.0,0.4,0.6,-0.13333333333333336,-0.2
2113.0,AT,1.0,1.0,3.0,0.5,0.5,0.16666666666666663,0.16666666666666663
2115.0,AT,4.0,3.0,4.0,0.5714285714285714,0.42857142857142855,0.5714285714285714,0.42857142857142855
2119.0,AT,4.0,3.0,2.0,0.5714285714285714,0.42857142857142855,-0.1904761904761905,-0.14285714285714288
2123.0,AT,3.0,3.0,1.0,0.5,0.5,-0.5,-0.5
2124.0,AT,4.0,2.0,3.0,0.6666666666666666,0.3333333333333333,0.22222222222222215,0.11111111111111108
2127.0,AT,1.0,2.0,1.0,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-0.6666666666666666
2128.0,AT,5.0,3.0,3.0,0.625,0.375,0.2083333333333333,0.12499999999999997
2132.0,AT,1.0,2.0,2.0,0.3333333333333333,0.6666666666666666,-0.11111111111111112,-0.22222222222222224
2134.0,AT,3.0,3.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
2135.0,AT,2.0,3.0,4.0,0.4,0.6,0.4,0.6
2136.0,AT,2.0,4.0,2.0,0.3333333333333333,0.6666666666666666,-0.11111111111111112,-0.22222222222222224
2137.0,AT,2.0,5.0,2.0,0.2857142857142857,0.7142857142857143,-0.09523809523809525,-0.23809523809523814
2138.0,AT,5.0,1.0,4.0,0.8333333333333334,0.16666666666666666,0.8333333333333334,0.16666666666666666
2141.0,AT,1.0,1.0,3.0,0.5,0.5,0.16666666666666663,0.16666666666666663
2144.0,AT,3.0,2.0,1.0,0.6,0.4,-0.6,-0.4
2145.0,AT,1.0,1.0,1.0,0.5,0.5,-0.5,-0.5
2146.0,AT,3.0,4.0,2.0,0.42857142857142855,0.5714285714285714,-0.14285714285714288,-0.1904761904761905
2154.0,AT,2.0,2.0,1.0,0.5,0.5,-0.5,-0.5
2155.0,AT,3.0,2.0,2.0,0.6,0.4,-0.2,-0.13333333333333336
2159.0,AT,3.0,6.0,2.0,0.3333333333333333,0.6666666666666666,-0.11111111111111112,-0.22222222222222224
2160.0,AT,2.0,2.0,4.0,0.5,0.5,0.5,0.5
2162.0,AT,3.0,3.0,3.0,0.5,0.5,0.16666666666666663,0.16666666666666663
2163.0,AT,4.0,1.0,3.0,0.8,0.2,0.2666666666666666,0.06666666666666665
2169.0,AT,3.0,1.0,2.0,0.75,0.25,-0.25,-0.08333333333333334
2171.0,AT,2.0,2.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
2174.0,AT,3.0,2.0,3.0,0.6,0.4,0.19999999999999996,0.1333333333333333
2175.0,AT,2.0,3.0,2.0,0.4,0.6,-0.13333333333333336,-0.2
2176.0,AT,2.0,3.0,2.0,0.4,0.6,-0.13333333333333336,-0.2
2179.0,AT,5.0,3.0,4.0,0.625,0.375,0.625,0.375
2180.0,AT,2.0,1.0,1.0,0.6666666666666666,0.3333333333333333,-0.6666666666666666,-0.3333333333333333
2182.0,AT,2.0,3.0,2.0,0.4,0.6,-0.13333333333333336,-0.2
2183.0,AT,4.0,1.0,3.0,0.8,0.2,0.2666666666666666,0.06666666666666665
2184.0,AT,3.0,1.0,2.0,0.75,0.25,-0.25,-0.08333333333333334
2185.0,AT,6.0,6.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
2186.0,AT,2.0,2.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
2189.0,AT,4.0,4.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
2191.0,AT,2.0,3.0,2.0,0.4,0.6,-0.13333333333333336,-0.2
2194.0,AT,4.0,4.0,3.0,0.5,0.5,0.16666666666666663,0.16666666666666663
2195.0,AT,2.0,3.0,4.0,0.4,0.6,0.4,0.6
2199.0,AT,5.0,3.0,3.0,0.625,0.375,0.2083333333333333,0.12499999999999997
2200.0,AT,5.0,3.0,4.0,0.625,0.375,0.625,0.375
2204.0,AT,2.0,2.0,1.0,0.5,0.5,-0.5,-0.5
2206.0,AT,2.0,3.0,3.0,0.4,0.6,0.1333333333333333,0.19999999999999996
2207.0,AT,1.0,1.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
2214.0,AT,1.0,2.0,2.0,0.3333333333333333,0.6666666666666666,-0.11111111111111112,-0.22222222222222224
2215.0,AT,2.0,3.0,2.0,0.4,0.6,-0.13333333333333336,-0.2
2227.0,AT,2.0,1.0,2.0,0.6666666666666666,0.3333333333333333,-0.22222222222222224,-0.11111111111111112
2229.0,AT,2.0,3.0,3.0,0.4,0.6,0.1333333333333333,0.19999999999999996
2230.0,AT,4.0,2.0,2.0,0.6666666666666666,0.3333333333333333,-0.22222222222222224,-0.11111111111111112
2232.0,AT,2.0,2.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
2235.0,AT,2.0,3.0,3.0,0.4,0.6,0.1333333333333333,0.19999999999999996
2236.0,AT,3.0,4.0,2.0,0.42857142857142855,0.5714285714285714,-0.14285714285714288,-0.1904761904761905
2237.0,AT,6.0,1.0,1.0,0.8571428571428571,0.14285714285714285,-0.8571428571428571,-0.14285714285714285
2239.0,AT,5.0,1.0,4.0,0.8333333333333334,0.16666666666666666,0.8333333333333334,0.16666666666666666
2240.0,AT,1.0,5.0,3.0,0.16666666666666666,0.8333333333333334,0.05555555555555554,0.27777777777777773
2247.0,AT,3.0,2.0,3.0,0.6,0.4,0.19999999999999996,0.1333333333333333
2250.0,AT,1.0,2.0,1.0,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-0.6666666666666666
2251.0,AT,5.0,1.0,3.0,0.8333333333333334,0.16666666666666666,0.27777777777777773,0.05555555555555554
2255.0,AT,1.0,3.0,2.0,0.25,0.75,-0.08333333333333334,-0.25
2256.0,AT,1.0,3.0,2.0,0.25,0.75,-0.08333333333333334,-0.25
2257.0,AT,2.0,2.0,1.0,0.5,0.5,-0.5,-0.5
2260.0,AT,3.0,4.0,2.0,0.42857142857142855,0.5714285714285714,-0.14285714285714288,-0.1904761904761905
2264.0,AT,3.0,1.0,3.0,0.75,0.25,0.24999999999999994,0.08333333333333331
2265.0,AT,2.0,5.0,3.0,0.2857142857142857,0.7142857142857143,0.0952380952380952,0.23809523809523805
2270.0,AT,4.0,3.0,3.0,0.5714285714285714,0.42857142857142855,0.1904761904761904,0.14285714285714282
2272.0,AT,1.0,5.0,1.0,0.16666666666666666,0.8333333333333334,-0.16666666666666666,-0.8333333333333334
2276.0,AT,1.0,2.0,3.0,0.3333333333333333,0.6666666666666666,0.11111111111111108,0.22222222222222215
2279.0,AT,4.0,3.0,3.0,0.5714285714285714,0.42857142857142855,0.1904761904761904,0.14285714285714282
2280.0,AT,6.0,1.0,3.0,0.8571428571428571,0.14285714285714285,0.28571428571428564,0.0476190476190476
2283.0,AT,3.0,1.0,4.0,0.75,0.25,0.75,0.25
2284.0,AT,4.0,2.0,3.0,0.6666666666666666,0.3333333333333333,0.22222222222222215,0.11111111111111108
2285.0,AT,1.0,2.0,2.0,0.3333333333333333,0.6666666666666666,-0.11111111111111112,-0.22222222222222224
2289.0,AT,3.0,2.0,3.0,0.6,0.4,0.19999999999999996,0.1333333333333333
2292.0,AT,3.0,2.0,2.0,0.6,0.4,-0.2,-0.13333333333333336
2293.0,AT,4.0,5.0,3.0,0.4444444444444444,0.5555555555555556,0.1481481481481481,0.18518518518518515
2295.0,AT,4.0,1.0,1.0,0.8,0.2,-0.8,-0.2
2296.0,AT,4.0,4.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
2302.0,AT,4.0,3.0,3.0,0.5714285714285714,0.42857142857142855,0.1904761904761904,0.14285714285714282
2303.0,AT,2.0,2.0,3.0,0.5,0.5,0.16666666666666663,0.16666666666666663
2304.0,AT,3.0,2.0,3.0,0.6,0.4,0.19999999999999996,0.1333333333333333
2305.0,AT,4.0,3.0,3.0,0.5714285714285714,0.42857142857142855,0.1904761904761904,0.14285714285714282
2306.0,AT,1.0,1.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
2308.0,AT,1.0,2.0,4.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666
2309.0,AT,3.0,4.0,1.0,0.42857142857142855,0.5714285714285714,-0.42857142857142855,-0.5714285714285714
2316.0,AT,3.0,2.0,3.0,0.6,0.4,0.19999999999999996,0.1333333333333333
2317.0,AT,2.0,1.0,3.0,0.6666666666666666,0.3333333333333333,0.22222222222222215,0.11111111111111108
2321.0,AT,1.0,2.0,3.0,0.3333333333333333,0.6666666666666666,0.11111111111111108,0.22222222222222215
2322.0,AT,1.0,4.0,3.0,0.2,0.8,0.06666666666666665,0.2666666666666666
2330.0,AT,3.0,3.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
2336.0,AT,4.0,2.0,3.0,0.6666666666666666,0.3333333333333333,0.22222222222222215,0.11111111111111108
2343.0,AT,4.0,3.0,3.0,0.5714285714285714,0.42857142857142855,0.1904761904761904,0.14285714285714282
2344.0,AT,2.0,3.0,3.0,0.4,0.6,0.1333333333333333,0.19999999999999996
2347.0,AT,2.0,3.0,1.0,0.4,0.6,-0.4,-0.6
2349.0,AT,3.0,4.0,4.0,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.5714285714285714
2356.0,AT,2.0,2.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
2357.0,AT,4.0,4.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
2358.0,AT,1.0,2.0,3.0,0.3333333333333333,0.6666666666666666,0.11111111111111108,0.22222222222222215
2365.0,AT,5.0,3.0,3.0,0.625,0.375,0.2083333333333333,0.12499999999999997
2367.0,AT,4.0,4.0,3.0,0.5,0.5,0.16666666666666663,0.16666666666666663
2369.0,AT,1.0,1.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
2372.0,AT,2.0,4.0,3.0,0.3333333333333333,0.6666666666666666,0.11111111111111108,0.22222222222222215
2376.0,AT,4.0,2.0,3.0,0.6666666666666666,0.3333333333333333,0.22222222222222215,0.11111111111111108
2378.0,AT,4.0,4.0,4.0,0.5,0.5,0.5,0.5
2381.0,AT,5.0,2.0,1.0,0.7142857142857143,0.2857142857142857,-0.7142857142857143,-0.2857142857142857
2383.0,AT,1.0,2.0,3.0,0.3333333333333333,0.6666666666666666,0.11111111111111108,0.22222222222222215
2388.0,AT,4.0,2.0,3.0,0.6666666666666666,0.3333333333333333,0.22222222222222215,0.11111111111111108
2391.0,AT,4.0,5.0,2.0,0.4444444444444444,0.5555555555555556,-0.14814814814814817,-0.1851851851851852
2392.0,AT,1.0,3.0,3.0,0.25,0.75,0.08333333333333331,0.24999999999999994
2393.0,AT,4.0,2.0,4.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333
2397.0,AT,1.0,2.0,1.0,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-0.6666666666666666
2401.0,AT,2.0,2.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
2402.0,AT,1.0,4.0,2.0,0.2,0.8,-0.06666666666666668,-0.2666666666666667
2404.0,AT,3.0,4.0,1.0,0.42857142857142855,0.5714285714285714,-0.42857142857142855,-0.5714285714285714
2405.0,AT,3.0,2.0,1.0,0.6,0.4,-0.6,-0.4
2406.0,AT,3.0,4.0,3.0,0.42857142857142855,0.5714285714285714,0.14285714285714282,0.1904761904761904
2408.0,AT,4.0,1.0,2.0,0.8,0.2,-0.2666666666666667,-0.06666666666666668
2410.0,AT,2.0,1.0,2.0,0.6666666666666666,0.3333333333333333,-0.22222222222222224,-0.11111111111111112
2411.0,AT,1.0,3.0,2.0,0.25,0.75,-0.08333333333333334,-0.25
2412.0,AT,2.0,3.0,1.0,0.4,0.6,-0.4,-0.6
2416.0,AT,1.0,1.0,4.0,0.5,0.5,0.5,0.5
2419.0,AT,3.0,4.0,2.0,0.42857142857142855,0.5714285714285714,-0.14285714285714288,-0.1904761904761905
2425.0,AT,5.0,1.0,1.0,0.8333333333333334,0.16666666666666666,-0.8333333333333334,-0.16666666666666666
2426.0,AT,4.0,1.0,4.0,0.8,0.2,0.8,0.2
2427.0,AT,5.0,4.0,3.0,0.5555555555555556,0.4444444444444444,0.18518518518518515,0.1481481481481481
2428.0,AT,3.0,5.0,1.0,0.375,0.625,-0.375,-0.625
2429.0,AT,1.0,6.0,2.0,0.14285714285714285,0.8571428571428571,-0.04761904761904762,-0.28571428571428575
2431.0,AT,1.0,2.0,3.0,0.3333333333333333,0.6666666666666666,0.11111111111111108,0.22222222222222215
2432.0,AT,2.0,2.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
2433.0,AT,5.0,3.0,4.0,0.625,0.375,0.625,0.375
2434.0,AT,2.0,1.0,1.0,0.6666666666666666,0.3333333333333333,-0.6666666666666666,-0.3333333333333333
2435.0,AT,1.0,2.0,3.0,0.3333333333333333,0.6666666666666666,0.11111111111111108,0.22222222222222215
2437.0,AT,3.0,3.0,4.0,0.5,0.5,0.5,0.5
2438.0,AT,4.0,1.0,3.0,0.8,0.2,0.2666666666666666,0.06666666666666665
2440.0,AT,3.0,2.0,2.0,0.6,0.4,-0.2,-0.13333333333333336
2441.0,AT,4.0,2.0,4.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333
2442.0,AT,3.0,3.0,1.0,0.5,0.5,-0.5,-0.5
2444.0,AT,2.0,2.0,3.0,0.5,0.5,0.16666666666666663,0.16666666666666663
2448.0,AT,3.0,3.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
2450.0,AT,6.0,1.0,1.0,0.8571428571428571,0.14285714285714285,-0.8571428571428571,-0.14285714285714285
2452.0,AT,3.0,3.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
