context,p,decision
27,3,"[-0.019429748644151184, -0.18625727643665452]"
28,0,"[np.float64(0.05687641175531691), np.float64(-0.07813627537556252)]"
28,1,"[0.10455466038781971, -0.296207921189427]"
28,2,"[0.08657862200103629, -0.24674102814088578]"
28,3,"[0.09202337086369007, -0.25886010259308445]"
29,0,"[np.float64(0.07308514890379969), np.float64(0.2792016915251561)]"
29,1,"[0.10699015867118586, 0.2507415568140163]"
29,2,"[0.07455554625048871, 0.27719624171126556]"
29,3,"[np.float64(0.06694117303656762), np.float64(0.28766962029046106)]"
30,0,"[np.float64(0.4035412568594156), np.float64(-0.10944793775916406)]"
30,1,"[0.0035005825120475037, -0.04548144746560276]"
30,2,"[0.19501447915558578, -0.10105299201456114]"
30,3,"[0.10867569937363539, -0.07896629451503093]"
31,0,"[np.float64(-0.04233458556938949), np.float64(0.5403179893198577)]"
31,1,"[0.07409655069011768, 0.3738350660612026]"
31,2,"[-0.010446126277032841, 0.4694732284680366]"
31,3,"[np.float64(-0.06672405021491123), np.float64(0.5308330530436689)]"
32,0,"[np.float64(0.24860577928023242), np.float64(0.005698946370029809)]"
32,1,"[0.10891928366738216, -0.06368671902302564]"
32,2,"[0.12655627213006632, -0.05760886259665033]"
32,3,"[np.float64(0.26326847841596157), np.float64(-0.0016138042260931684)]"
33,0,"[np.float64(-0.28817278324712664), np.float64(0.247953608647317)]"
33,1,"[-0.2369483402177343, 0.30210332101207266]"
33,2,"[-0.28729512415376574, 0.25967796569834317]"
33,3,"[np.float64(-0.30141296796652944), np.float64(0.24122574585170498)]"
34,0,"[np.float64(-0.3964189489404187), np.float64(0.2881480097382553)]"
34,1,"[-0.16264932357836984, 0.3032857176737287]"
34,2,"[-0.2757041965377053, 0.32137049806600076]"
34,3,"[np.float64(-0.4312233898497059), np.float64(0.3119620065836156)]"
35,0,"[np.float64(0.3626123301738068), np.float64(-0.0638441494104582)]"
35,1,"[0.1804422280169083, -0.0931388743185028]"
35,2,"[0.18164365747796246, -0.0929383186779]"
35,3,"[np.float64(0.36811751826505923), np.float64(-0.05360344354767011)]"
36,0,"[np.float64(-0.2777032473663022), np.float64(0.011680915229038939)]"
36,1,"[-0.1660498969862412, -0.04826848531441007]"
36,2,"[-0.2559791108842653, 0.014506859835297996]"
36,3,"[np.float64(-0.2737078202551653), np.float64(0.01841657159184987)]"
37,0,"[np.float64(0.16261373883646676), np.float64(0.029697751930677564)]"
37,1,"[0.025086890595848295, -0.060827461824898954]"
37,2,"[0.061112281765938976, -0.029729335534478346]"
37,3,"[0.06755293444490605, -0.025185712863045745]"
38,0,"[np.float64(-0.10329777629304307), np.float64(-0.1906271602720027)]"
38,1,"[-0.12634665483531698, -0.09437240402515754]"
38,2,"[-0.12623127574668958, -0.19688779975821274]"
38,3,"[-0.12259302138011252, -0.1397873655834186]"
39,0,"[np.float64(-0.30000677165202994), np.float64(-0.09638050188872002)]"
39,1,"[-0.3504753383392435, -0.0503230609595494]"
39,2,"[-0.3119642966885702, -0.05630521253405829]"
39,3,"[np.float64(-0.2939673479894584), np.float64(-0.05616839898218917)]"
40,0,"[np.float64(0.0045991592911414185), np.float64(0.13699405419920688)]"
40,1,"[-0.0008986686094305321, 0.025640869433969263]"
40,2,"[-0.006477885661874398, 0.05783302156770212]"
40,3,"[-0.007293650919548207, 0.04878250048989461]"
41,0,"[np.float64(-0.19095413851504034), np.float64(0.007958564426612927)]"
41,1,"[-0.190652998785004, 0.07615472287208014]"
41,2,"[-0.19113038077085723, 0.042023222897595164]"
41,3,"[-0.1910874724124706, 0.03337466307760963]"
42,0,"[np.float64(0.12132727438125683), np.float64(-0.24266143476687302)]"
42,1,"[0.1526027523743635, 0.070790048839886]"
42,2,"[0.11639696635968871, -0.04486179987484164]"
42,3,"[np.float64(0.10709783507925587), np.float64(-0.17655110484446174)]"
43,0,"[np.float64(0.08231709389604004), np.float64(0.06365606323106769)]"
43,1,"[0.09536326134065415, 0.032534899975894524]"
43,2,"[0.07076198624051028, 0.04296829451122822]"
43,3,"[np.float64(0.08231709389604004), np.float64(0.06365606323106769)]"
44,0,"[np.float64(0.1524858797730253), np.float64(0.10652675589242627)]"
44,1,"[0.002204714482404363, 0.10676153347827488]"
44,2,"[0.0551606654153573, 0.13051845808308746]"
44,3,"[np.float64(0.11113909227527514), np.float64(0.11654776089829175)]"
45,0,"[np.float64(0.14633603252695754), np.float64(0.4123636032928558)]"
45,1,"[0.1724327461904828, -0.046057087955293244]"
45,2,"[0.15330945444710384, 0.18712370759531607]"
45,3,"[0.15337408563255772, 0.16704460670846633]"
46,0,"[np.float64(0.38785410989747116), np.float64(-0.1636989085577107)]"
46,1,"[0.2065833635765201, -0.11316706097049552]"
46,2,"[0.3358919822020206, -0.15460767603350578]"
46,3,"[np.float64(0.38267451988678847), np.float64(-0.16933228582547352)]"
47,0,"[np.float64(-0.7299978979699915), np.float64(-0.5655116029797751)]"
47,1,"[-0.3834239546033981, -0.32732434718322767]"
47,2,"[-0.5484013057759788, -0.4815597040839729]"
47,3,"[np.float64(-0.6688208324076338), np.float64(-0.5481965803810515)]"
48,0,"[np.float64(-0.1739075303203047), np.float64(-0.09765227929113471)]"
48,1,"[-0.12366400722358457, 0.04472761788210499]"
48,2,"[-0.1474796776073623, -0.008584263193022459]"
48,3,"[-0.14651809480390166, -0.005883277544415455]"
49,0,"[np.float64(-0.31587878732032276), np.float64(-0.17618111534609954)]"
49,1,"[-0.3655084619378344, 0.14699572930302562]"
49,2,"[-0.3229093811957576, -0.042038729247908885]"
49,3,"[np.float64(-0.3191403835891965), np.float64(-0.06088028041727486)]"
50,0,"[np.float64(-0.06141093648903074), np.float64(0.39676211844179887)]"
50,1,"[-0.18241585044540573, 0.4557151107322395]"
50,2,"[-0.15340772396073216, 0.4437139986186188]"
50,3,"[np.float64(-0.06838946918461289), np.float64(0.40277244219984754)]"
51,0,"[np.float64(-0.15931072330127674), np.float64(0.07155745619404609)]"
51,1,"[-0.3003652792498081, 0.010361004211781127]"
51,2,"[-0.2495649953836202, 0.06325718129235956]"
51,3,"[np.float64(-0.2030862837562083), np.float64(0.0780938220988176)]"
52,0,"[np.float64(0.04541076498362757), np.float64(0.4177107001713937)]"
52,1,"[-0.13200944485065885, 0.40071515359202703]"
52,2,"[-0.009388046477792622, 0.41687208456026753]"
52,3,"[0.001146961709905553, 0.4172685291417761]"
53,0,"[np.float64(-0.20593461066800078), np.float64(-0.36022754144761754)]"
53,1,"[-0.2539355309465807, -0.06382270091904373]"
53,2,"[-0.2231317353619788, -0.11885343249977913]"
53,3,"[np.float64(-0.2012734349925343), np.float64(-0.3463633517548131)]"
54,0,"[np.float64(-0.16919912533108608), np.float64(-0.3461844484835078)]"
54,1,"[-0.012583031823399256, 0.032466271430079685]"
54,2,"[-0.15431204454698927, -0.1667316622294071]"
54,3,"[np.float64(-0.1772836931129405), np.float64(-0.2150711091239763)]"
55,0,"[np.float64(0.3058119756283486), np.float64(0.16413713126927626)]"
55,1,"[0.13061196638865746, 0.029720948545211553]"
55,2,"[0.19587835998226405, 0.04484029008725807]"
55,3,"[np.float64(0.29455182576452105), np.float64(0.12116762281149596)]"
56,0,"[np.float64(-0.344512523545183), np.float64(-0.2606275792270088)]"
56,1,"[0.009156495701519198, -0.18506716702444737]"
56,2,"[-0.09517191532736946, -0.2068871069426536]"
56,3,"[-0.18007935417467014, -0.23530788890138993]"
57,0,"[np.float64(-0.21834952570007055), np.float64(-0.30558180801758533)]"
57,1,"[-0.21388465810209115, -0.1017969912578253]"
57,2,"[-0.220726403263259, -0.11146237130154808]"
57,3,"[-0.22011447237424442, -0.1774034020166971]"
58,0,"[np.float64(0.1935776346426062), np.float64(-0.215800188248917)]"
58,1,"[0.15620426227967188, -0.15535313653585803]"
58,2,"[0.1916326996223024, -0.23517182645949375]"
58,3,"[np.float64(0.20304461636215676), np.float64(-0.24223254989670112)]"
59,0,"[np.float64(-0.14520980714254542), np.float64(0.05999626254515394)]"
59,1,"[0.12011808444244954, -0.11932344124258204]"
59,2,"[-0.019443029860605587, -0.0422904344281375]"
59,3,"[np.float64(-0.1015834246467381), np.float64(0.009758654484746894)]"
60,0,"[np.float64(0.1210176458610171), np.float64(0.06058879969125058)]"
60,1,"[0.10152527605900166, 0.040851836281902046]"
60,2,"[0.09994468515527971, 0.0576690386245925]"
60,3,"[np.float64(0.10347943114385968), np.float64(0.062453078712305723)]"
61,0,"[np.float64(-0.022782501608267045), np.float64(-0.15465603487316193)]"
61,1,"[-0.014686180622186795, -0.11932649680820247]"
61,2,"[-0.01258265834263253, -0.14094473078314623]"
61,3,"[np.float64(-0.011852252155146278), np.float64(-0.15071221540707067)]"
62,0,"[np.float64(-0.29066359220373683), np.float64(0.09597544379990762)]"
62,1,"[-0.38576355010588426, 0.11589951490106701]"
62,2,"[np.float64(-0.25149673977915116), np.float64(0.09328755891189679)]"
62,3,"[np.float64(-0.29066359220373683), np.float64(0.09597544379990762)]"
63,0,"[np.float64(-0.3659080128381655), np.float64(0.0010334305927309634)]"
63,1,"[-0.01626692427637233, 0.17368921944356625]"
63,2,"[-0.20391913079354831, 0.0755163734266292]"
63,3,"[np.float64(-0.27010130000033505), np.float64(0.04745517776599533)]"
64,0,"[np.float64(0.026969205321440724), np.float64(-0.1323941481176199)]"
64,1,"[-0.03191786855223605, -0.12901436173231196]"
64,2,"[0.01861077959792124, -0.125716138156597]"
64,3,"[np.float64(0.034136060742049716), np.float64(-0.13322869415444147)]"
65,0,"[np.float64(0.08347727829691587), np.float64(0.09957487398037923)]"
65,1,"[0.06224413686730243, 0.029612023097623646]"
65,2,"[0.08149216884577279, 0.0589037155326838]"
65,3,"[0.07842786413557035, 0.04983717277078608]"
66,0,"[np.float64(0.1746837732128956), np.float64(0.1824701190220621)]"
66,1,"[0.07118277961517394, -0.04491855478840277]"
66,2,"[0.16721287778663516, 0.08329321471297155]"
66,3,"[0.09944814022981731, -0.009102990784503395]"
67,0,"[np.float64(0.15584196205948672), np.float64(0.29926760346168024)]"
67,1,"[0.2258216809857888, 0.05069137139279628]"
67,2,"[0.16757754076225448, 0.19710596495781874]"
67,3,"[np.float64(0.14508717283313152), np.float64(0.2956350793985346)]"
68,0,"[np.float64(-0.1274356819663526), np.float64(0.19166496745551356)]"
68,1,"[0.03141950133628771, 0.0268675352577551]"
68,2,"[-0.12635707500550877, 0.1891141270207644]"
68,3,"[-0.0959879424298575, 0.15665232553893532]"
69,0,"[np.float64(0.07323523145457225), np.float64(0.02721206928191847)]"
69,1,"[-0.12197289107717693, 0.06416450700400103]"
69,2,"[-0.1201519576543592, 0.0609153330246519]"
69,3,"[np.float64(0.022296634232013224), np.float64(0.026441590235766147)]"
70,0,"[np.float64(-0.021574355164656236), np.float64(-0.03538299397778267)]"
70,1,"[-0.050329813607219984, 0.02952734685822546]"
70,2,"[-0.022075244567928462, -0.009421441424118842]"
70,3,"[np.float64(-0.022006458962278125), np.float64(-0.04795042733905705)]"
71,0,"[np.float64(0.03755736676162695), np.float64(0.15647008510555566)]"
71,1,"[0.009715245351878149, 0.007624728274114118]"
71,2,"[0.03815859460868108, 0.0810276000277797]"
71,3,"[0.038058674191248545, 0.0883271644703337]"
72,0,"[np.float64(-0.1198695212366429), np.float64(0.13911935158256508)]"
72,1,"[-0.03351411814443876, 0.20085117630669141]"
72,2,"[-0.08406677500575443, 0.1775016015103153]"
72,3,"[np.float64(-0.12011994386434013), np.float64(0.12283577957313185)]"
73,0,"[np.float64(0.2006221941024949), np.float64(-0.07819533849092715)]"
73,1,"[0.18174993141603918, -0.2592297358165835]"
73,2,"[0.1971866417257973, -0.17994481283889688]"
73,3,"[np.float64(0.20258136605422514), np.float64(-0.06655858923628427)]"
74,0,"[np.float64(-0.34565084607946683), np.float64(-0.17979844823835417)]"
74,1,"[-0.15733528721359136, -0.06796880085932483]"
74,2,"[-0.1717429942809123, -0.07241108377236115]"
74,3,"[-0.24267782817480735, -0.12929121240921543]"
0,0,"[np.float64(0.034471942230112074), np.float64(0.2008990953156187)]"
0,1,"[-0.04543212515898206, 0.22925079649206362]"
0,2,"[-0.021604330763591528, 0.23169571267371702]"
0,3,"[0.02491186123737596, 0.22098059632917688]"
1,0,"[np.float64(-0.31438767073050256), np.float64(0.12938275538138097)]"
1,1,"[0.03261769783327509, 0.1499602161254202]"
1,2,"[0.004343303626940326, 0.14805673839039923]"
1,3,"[np.float64(-0.255235004126783), np.float64(0.12796921461512745)]"
2,0,"[np.float64(0.07760877832021815), np.float64(-0.010574144299476349)]"
2,1,"[0.04034806407230254, -0.03899056070795831]"
2,2,"[0.06413960524030476, -0.023924306629493963]"
2,3,"[np.float64(0.07839665928885281), np.float64(-0.008246585443044173)]"
3,0,"[np.float64(-0.21088571197730993), np.float64(0.04410577073258881)]"
3,1,"[-0.07835389992164375, -0.2823166501167634]"
3,2,"[-0.14859721735158934, -0.1237706811602945]"
3,3,"[np.float64(-0.17578739575390823), np.float64(-0.048207066957599826)]"
4,0,"[np.float64(0.12907586075392474), np.float64(0.15189869729044175)]"
4,1,"[-0.11617932189847435, -0.32317923088583145]"
4,2,"[0.00923168184693942, -0.10626380416637728]"
4,3,"[0.00923168184693942, -0.10626380416637728]"
5,0,"[np.float64(-0.5598286819210975), np.float64(0.30259847532331746)]"
5,1,"[-0.5086316429029998, -0.030457906801512627]"
5,2,"[-0.5327771019115918, 0.038183826016446126]"
5,3,"[np.float64(-0.5694476606015341), np.float64(0.24733956503668209)]"
6,0,"[np.float64(0.04765136872807956), np.float64(0.16484381122896835)]"
6,1,"[0.07682987081981661, -0.3607826990787526]"
6,2,"[0.05458765694870219, -0.12179151070788809]"
6,3,"[0.06804936289751815, -0.2750208882388774]"
7,0,"[np.float64(0.49734578400112334), np.float64(-0.17648647907937937)]"
7,1,"[0.4643519777526013, -0.13652839805125772]"
7,2,"[0.4600381236859692, -0.14876963677047583]"
7,3,"[np.float64(0.4888611177428527), np.float64(-0.18620477450768555)]"
8,0,"[np.float64(-0.2025424994859848), np.float64(-0.008736124064803327)]"
8,1,"[-0.1518694270869741, -0.017587344253292742]"
8,2,"[-0.14949928904971255, -0.03008530595884566]"
8,3,"[np.float64(-0.2060248384203841), np.float64(-0.04655596396880021)]"
9,0,"[np.float64(0.034017316569755124), np.float64(0.06179854666192218)]"
9,1,"[0.05206591107671599, -0.006970427159287286]"
9,2,"[0.006034938428283121, 0.03716932629771086]"
9,3,"[np.float64(0.008037708423244194), np.float64(0.051539689455095974)]"
10,0,"[np.float64(-0.3404893789778785), np.float64(-0.06663333364342085)]"
10,1,"[-0.33794677868834644, -0.10976433077002573]"
10,2,"[-0.34009825188018455, -0.07147523468811413]"
10,3,"[np.float64(-0.3412496510696486), np.float64(-0.060040674277216544)]"
11,0,"[np.float64(0.42326577105618335), np.float64(0.015365039858669105)]"
11,1,"[0.1183603517612015, 0.26969465656331587]"
11,2,"[0.13985658799363135, 0.24711871257476167]"
11,3,"[np.float64(0.3628221003408676), np.float64(0.07173470033182922)]"
12,0,"[np.float64(-0.4296914178453507), np.float64(0.008995511904654419)]"
12,1,"[-0.47085359508328295, 0.008773713126329113]"
12,2,"[-0.45830298366051625, 0.01056839950786826]"
12,3,"[-0.4667912367954405, 0.02172676259264618]"
13,0,"[np.float64(0.07296732543627536), np.float64(-0.0523646575878325)]"
13,1,"[-0.08575222913739393, -0.0731203076698107]"
13,2,"[-0.017009820265099028, -0.04320626899613639]"
13,3,"[-0.07046015101658139, -0.05827116262343422]"
14,0,"[np.float64(-0.006890215003413268), np.float64(0.027203990938363717)]"
14,1,"[-0.01108580605399338, -0.17799809153404605]"
14,2,"[-0.0032855707806251078, -0.03322939709479836]"
14,3,"[np.float64(-0.006138037958286401), np.float64(0.00961972760336482)]"
15,0,"[np.float64(0.18778350619365264), np.float64(0.29831009662230595)]"
15,1,"[0.11214108634274528, 0.058299820712650476]"
15,2,"[0.1545263480911256, 0.20764377424432406]"
15,3,"[0.159635582343049, 0.22485650100921128]"
16,0,"[np.float64(0.25544867979958163), np.float64(0.2189035903030059)]"
16,1,"[-0.029958434065841543, 0.18440059355712324]"
16,2,"[0.07050984975969918, 0.20958928923527298]"
16,3,"[np.float64(0.08761120217069437), np.float64(0.211469313976835)]"
17,0,"[np.float64(0.22141062361874633), np.float64(-0.06156186445394185)]"
17,1,"[0.02199593749114649, 0.12934056550476575]"
17,2,"[0.16285364759016188, 0.013200945526066953]"
17,3,"[0.14854497526925753, 0.02692910013974053]"
18,0,"[np.float64(0.216652158164001), np.float64(0.1395186570094767)]"
18,1,"[0.3324379217201389, 0.1242979262334887]"
18,2,"[0.2947290014007057, 0.13684930649551913]"
18,3,"[np.float64(0.2420822261754614), np.float64(0.14217181372390522)]"
19,0,"[np.float64(0.5306711052287691), np.float64(-0.4620544997373357)]"
19,1,"[0.24317062664092584, -0.22855249868568292]"
19,2,"[0.2535400936589623, -0.24392506830010366]"
19,3,"[np.float64(0.42431044608205615), np.float64(-0.3799527393873888)]"
20,0,"[np.float64(0.4744241559072932), np.float64(0.10003745088787097)]"
20,1,"[0.04100310985467105, 0.08605543365790398]"
20,2,"[0.1372273575117241, 0.10865196582338786]"
20,3,"[np.float64(0.4744241559072932), np.float64(0.10003745088787097)]"
21,0,"[np.float64(0.19034824370201248), np.float64(-0.06383459448920585)]"
21,1,"[0.13976696139338474, -0.02413156454488155]"
21,2,"[0.14637550794624316, -0.05132855165785255]"
21,3,"[np.float64(0.18127165220814595), np.float64(-0.06775005806501691)]"
22,0,"[np.float64(0.07186782399332722), np.float64(0.23133899425289436)]"
22,1,"[0.06485429905652693, 0.39962484671359033]"
22,2,"[0.06735186720228994, 0.31247699213209634]"
22,3,"[0.07364449510498848, 0.3708957041519138]"
23,0,"[np.float64(-0.27384234012438186), np.float64(0.2393376227175814)]"
23,1,"[-0.3334600759937573, 0.04613458802446256]"
23,2,"[-0.30123700267976394, 0.18291776920817923]"
23,3,"[np.float64(-0.2712538868379468), np.float64(0.2407239449561505)]"
24,0,"[np.float64(-0.10674715780264041), np.float64(-0.18349357685036666)]"
24,1,"[-0.16088762911182547, -0.1260588233297782]"
24,2,"[-0.15174080995991718, -0.1242709600464098]"
24,3,"[-0.1245796076474098, -0.12360019802611592]"
25,0,"[np.float64(0.40556823830137867), np.float64(-0.1313155210244999)]"
25,1,"[0.19382559328102159, -0.17024126697373532]"
25,2,"[0.3160326678843232, -0.1402210099391169]"
25,3,"[0.3247388764628263, -0.1387766583583463]"
26,0,"[np.float64(-0.4413565266469691), np.float64(-0.17601284801797562)]"
26,1,"[-0.35540336194159416, -0.1169140440193855]"
26,2,"[-0.4214189818630087, -0.16748119034597367]"
26,3,"[-0.38814150461550007, -0.14599218173148198]"
27,0,"[np.float64(0.07366089702148707), np.float64(-0.08306929840648086)]"
27,1,"[0.06545261934257622, -0.1745496517031876]"
27,2,"[0.07615397800279576, -0.09119038538768096]"
27,3,"[0.07889044055647283, -0.10971727927799449]"
28,0,"[np.float64(0.22871756303580593), np.float64(0.6968413754082018)]"
28,1,"[-0.17173490298347843, 0.6870286123996712]"
28,2,"[0.04964252419022666, 0.6895116046047427]"
28,3,"[np.float64(0.10503688673010322), np.float64(0.6929630006459266)]"
29,0,"[np.float64(-0.13758816979691255), np.float64(-0.36190164528519997)]"
29,1,"[-0.08929574726852935, -0.19885437124959182]"
29,2,"[-0.09636332108046321, -0.2022018010477777]"
29,3,"[np.float64(-0.14240975247838697), np.float64(-0.25414093256198833)]"
30,0,"[np.float64(-0.055899472594963626), np.float64(-0.006337804545569956)]"
30,1,"[-0.16177256431443693, -0.020151710821763293]"
30,2,"[-0.09969192072056761, -0.006155448576680041]"
30,3,"[np.float64(-0.06612654524582152), np.float64(-0.002408728068070614)]"
31,0,"[np.float64(-0.08069335635517176), np.float64(0.4191764108575291)]"
31,1,"[-0.09595723416928449, 0.44545857268557004]"
31,2,"[-0.10317145959073477, 0.4223576611205234]"
31,3,"[np.float64(-0.10684700847243232), np.float64(0.41636245543854833)]"
32,0,"[np.float64(-0.3806809902833587), np.float64(-0.0482134495809619)]"
32,1,"[-0.21219696893763532, 0.09100006897883878]"
32,2,"[-0.27924466280151633, 0.016883381278628727]"
32,3,"[-0.23309466435964782, 0.07606000415052519]"
33,0,"[np.float64(-0.2438859714363322), np.float64(-0.23430723880785453)]"
33,1,"[-0.1660894806583687, 0.005964210900177021]"
33,2,"[-0.23389894268460137, -0.1353081382599452]"
33,3,"[-0.2048088116789723, -0.06352828529896647]"
34,0,"[np.float64(0.06901966457525144), np.float64(0.2922850308133817)]"
34,1,"[0.017730496519123035, 0.29338348761255123]"
34,2,"[0.019466441280527214, 0.29860282562558044]"
34,3,"[np.float64(0.07684060498208876), np.float64(0.2897657539060786)]"
35,0,"[np.float64(-0.40147577164946036), np.float64(-0.030348396131973154)]"
35,1,"[-0.2926782524956712, 0.40720793483747925]"
35,2,"[-0.3287679331764658, 0.15331467481174216]"
35,3,"[np.float64(-0.3649991147695535), np.float64(-0.0485617188111388)]"
36,0,"[np.float64(-0.22838874529792141), np.float64(-0.10463887204853872)]"
36,1,"[-0.15385478824256119, 0.0062905907729016095]"
36,2,"[-0.2260386794463039, -0.0163201574084013]"
36,3,"[np.float64(-0.23564765264438087), np.float64(-0.05006868805535333)]"
37,0,"[np.float64(-0.2702379892479537), np.float64(0.522707292771296)]"
37,1,"[-0.1772703249946879, 0.3857904628370359]"
37,2,"[-0.21838546408151902, 0.48370388443375156]"
37,3,"[np.float64(-0.2568920240194057), np.float64(0.5174280250986147)]"
38,0,"[np.float64(-0.07740392782532829), np.float64(-0.15931750618927806)]"
38,1,"[0.18677881903979565, -0.024250053889790783]"
38,2,"[0.023897988716751195, -0.10686828195830754]"
38,3,"[0.13791584310152347, -0.033195923305461526]"
39,0,"[np.float64(0.5023888933396188), np.float64(0.08653611526668642)]"
39,1,"[0.10377259097592244, 0.10998157405233523]"
39,2,"[0.1720129098602431, 0.1024496311365963]"
39,3,"[np.float64(0.35713284812435925), np.float64(0.08208651552138796)]"
40,0,"[np.float64(-0.5958605130680971), np.float64(-0.01684879467615534)]"
40,1,"[-0.12902845530387774, -0.12275627233028621]"
40,2,"[-0.20317314338193337, -0.08138149497391761]"
40,3,"[np.float64(-0.5970715015874813), np.float64(0.023073014217401905)]"
41,0,"[np.float64(-0.2794761578171817), np.float64(-0.15769195859204532)]"
41,1,"[-0.236031528185993, -0.03791782390488163]"
41,2,"[-0.2724225614119082, -0.15769195859204532]"
41,3,"[np.float64(-0.2831120306496121), np.float64(-0.17322021016463673)]"
42,0,"[np.float64(-0.11737174163758954), np.float64(0.32685179880651055)]"
42,1,"[-0.03659146875152239, 0.37035344865527675]"
42,2,"[-0.07602796580453072, 0.34503362531797244]"
42,3,"[np.float64(-0.10191816698468151), np.float64(0.33209664242669434)]"
43,0,"[np.float64(0.1320469466171682), np.float64(0.09145477654840177)]"
43,1,"[0.09470649471203552, -0.014172150219855215]"
43,2,"[0.13247994523888856, 0.03319665312917417]"
43,3,"[np.float64(0.13545626347223388), np.float64(0.08800531390898517)]"
44,0,"[np.float64(-0.024768593198936484), np.float64(-0.07048645879998483)]"
44,1,"[0.1263792431801864, -0.04322110148070698]"
44,2,"[0.03459224967828735, -0.0725746660983898]"
44,3,"[np.float64(-0.006689713260603997), np.float64(-0.07545516007474301)]"
45,0,"[np.float64(-0.1961821069424475), np.float64(-0.10686011681787765)]"
45,1,"[-0.19157804162040454, -0.254635393682902]"
45,2,"[-0.19799938884734194, -0.1232599241267998]"
45,3,"[-0.19923817293831816, -0.18760793822351443]"
46,0,"[np.float64(0.33404769410109814), np.float64(0.27711473622038285)]"
46,1,"[0.32477572328164495, 0.35045497834366857]"
46,2,"[0.3303141658766592, 0.34418102653176585]"
46,3,"[0.3340261774968289, 0.32202091656570175]"
47,0,"[np.float64(0.21054423386338317), np.float64(-0.13224365825816736)]"
47,1,"[0.14818949130098638, -0.16236039833146043]"
47,2,"[0.1630170832061549, -0.13755448647198926]"
47,3,"[np.float64(0.17467333430950416), np.float64(-0.1323849413839387)]"
48,0,"[np.float64(-0.4965375474197236), np.float64(0.20222140884821405)]"
48,1,"[-0.2767505906678034, 0.2720059902384392]"
48,2,"[-0.4151247488038997, 0.2137431591941269]"
48,3,"[np.float64(-0.4965375474197236), np.float64(0.20222140884821405)]"
49,0,"[np.float64(0.6138278593437476), np.float64(-0.2260976153359111)]"
49,1,"[0.4177443330171674, -0.0900065269563384]"
49,2,"[0.5155313844949312, -0.21629117045167612]"
49,3,"[np.float64(0.5557273335753312), np.float64(-0.24611950411816844)]"
50,0,"[np.float64(-0.12197820904046716), np.float64(-0.3346648746162354)]"
50,1,"[-0.1965869676042863, -0.2342718221927539]"
50,2,"[-0.15519720676268825, -0.3023158200409318]"
50,3,"[-0.18871881157631334, -0.2523921170795252]"
51,0,"[np.float64(-0.3351808279755526), np.float64(-0.5959728330036249)]"
51,1,"[-0.24148776816199208, -0.5229774689012366]"
51,2,"[-0.31596701158989055, -0.5682096891008805]"
51,3,"[np.float64(-0.33625793895121747), np.float64(-0.5873407026969161)]"
52,0,"[np.float64(-0.14210754288952676), np.float64(-0.26444946971678224)]"
52,1,"[-0.031242638889379955, -0.38860900243228685]"
52,2,"[-0.0944386640922384, -0.2800346253462287]"
52,3,"[np.float64(-0.18158211345178837), np.float64(-0.2125547323001149)]"
53,0,"[np.float64(0.11622352878562248), np.float64(-0.060080740127672616)]"
53,1,"[0.07655880209256284, -0.022827746757382597]"
53,2,"[0.10941759043774167, -0.056018251510730185]"
53,3,"[0.08779743523350923, -0.03978412450037269]"
54,0,"[np.float64(-0.24845421844264115), np.float64(-0.35869638150789407)]"
54,1,"[-0.31171370437962764, -0.1156445042014807]"
54,2,"[-0.25601409000692754, -0.28249866131067114]"
54,3,"[-0.2847901656405033, -0.1750579994714515]"
55,0,"[np.float64(-0.16986672717085025), np.float64(0.2053127902203001)]"
55,1,"[-0.02402306757556272, 0.09619244183342202]"
55,2,"[-0.14305075604379408, 0.12291827706898178]"
55,3,"[np.float64(-0.20454359953089438), np.float64(0.18746801164540278)]"
56,0,"[np.float64(0.11053859958622773), np.float64(0.057983706889243966)]"
56,1,"[0.025232906663943455, 0.07761887920861946]"
56,2,"[0.08819493400393028, 0.060960132141879106]"
56,3,"[np.float64(0.11977601985186154), np.float64(0.05234817206492149)]"
57,0,"[np.float64(0.23009808691387107), np.float64(0.3553591819887758)]"
57,1,"[0.056620889676687915, 0.38634816725701776]"
57,2,"[0.18984908813990706, 0.36276808936502064]"
57,3,"[np.float64(0.22637083573795286), np.float64(0.354214236452721)]"
58,0,"[np.float64(-0.1456127602007583), np.float64(-0.17719469990561787)]"
58,1,"[-0.12949697717816244, -0.08275776812606064]"
58,2,"[-0.139750704863125, -0.15315870160426964]"
58,3,"[np.float64(-0.14921461911851502), np.float64(-0.18919529399913068)]"
59,0,"[np.float64(0.04775112506207673), np.float64(-0.06330413013728728)]"
59,1,"[0.08184932143191502, 0.02668047297132923]"
59,2,"[0.10292658956673759, -0.008016154912452961]"
59,3,"[np.float64(0.058311128756723854), np.float64(-0.09410206223724382)]"
60,0,"[np.float64(-0.29368020685374385), np.float64(-0.035434611642155465)]"
60,1,"[-0.2878811855347905, -0.054191584506119425]"
60,2,"[-0.2929613311184648, -0.03753048907050841]"
60,3,"[np.float64(-0.2948358355836489), np.float64(-0.03395895966234376)]"
61,0,"[np.float64(-0.2908373423708726), np.float64(0.008838299572503594)]"
61,1,"[-0.2783042011755139, 0.0631379758585778]"
61,2,"[-0.2925748245719252, 0.014010458719691657]"
61,3,"[-0.2917722973443798, 0.011472326095579091]"
62,0,"[np.float64(-0.031923060353542136), np.float64(-0.13402353829551433)]"
